"talhao";"area";"idade";"parcela";"raio";"fila";"cova";"fuste";"categoria";"cap";"htest";"htre";"haprov_total"
"SP006";49,07;8,28;"68";11,28;2;7;1;"Normal";46,21;24,75;24,7;1
"SP006";49,07;8,28;"68";11,28;3;1;1;"Normal";51,71;25,3;25,2;1
"SP006";49,07;8,28;"68";11,28;3;2;1;"Normal";49,2;25,06;25;1
"SP006";49,07;8,28;"68";11,28;3;3;1;"Normal";53,5;25,45;25,6;1
"SP006";49,07;8,28;"68";11,28;3;4;1;"Normal";44,99;24,61;24,61;1
"SP006";49,07;8,28;"68";11,28;3;5;1;"Normal";52,31;25,35;25,35;1
"SP006";49,07;8,28;"68";11,28;3;6;1;"Normal";50,61;25,2;25,2;1
"SP006";49,07;8,28;"68";11,28;3;7;1;"Normal";50,71;25,21;25,21;1
"SP006";49,07;8,28;"68";11,28;3;8;1;"Dominante";55,2;25,59;25,7;1
"SP006";49,07;8,28;"68";11,28;4;1;1;"Normal";46,81;24,82;24,82;1
"SP006";49,07;8,28;"68";11,28;4;2;1;"Normal";49,29;25,07;25,07;1
"SP006";49,07;8,28;"68";11,28;4;3;1;"Normal";39,99;23,97;23,97;1
"SP006";49,07;8,28;"68";11,28;4;4;1;"Normal";49,61;25,1;25,1;1
"SP006";49,07;8,28;"68";11,28;4;5;1;"Normal";50,01;25,14;25,14;1
"SP006";49,07;8,28;"68";11,28;4;6;1;"Normal";48,19;24,96;24,96;1
"SP006";49,07;8,28;"68";11,28;4;7;1;"Normal";47,19;24,86;24,86;1
"SP006";49,07;8,28;"68";11,28;4;8;1;"Normal";43,7;24,46;24,46;1
"SP006";49,07;8,28;"68";11,28;4;9;1;"Normal";50,71;25,21;25,21;1
"SP006";49,07;8,28;"68";11,28;5;1;1;"Normal";47;24,84;24,84;1
"SP006";49,07;8,28;"68";11,28;5;2;1;"Dominante";55,2;25,59;25,7;1
"SP006";49,07;8,28;"68";11,28;5;3;1;"Normal";44,7;24,58;24,58;1
"SP006";49,07;8,28;"68";11,28;5;4;1;"Normal";42;24,25;24,25;1
"SP006";49,07;8,28;"68";11,28;5;5;1;"Normal";48,69;25,01;25,01;1
"SP006";49,07;8,28;"68";11,28;5;6;1;"Normal";48;24,94;24,94;1
"SP006";49,07;8,28;"68";11,28;5;7;1;"Normal";42,69;24,34;24,34;1
"SP006";49,07;8,28;"68";11,28;5;8;1;"Normal";47,69;24,91;24,91;1
"SP006";49,07;8,28;"68";11,28;6;1;1;"Normal";47;24,84;24,84;1
"SP006";49,07;8,28;"68";11,28;6;2;1;"Normal";48,69;25,01;25,01;1
"SP006";49,07;8,28;"68";11,28;6;3;1;"Normal";48,69;25,01;25,01;1
"SP006";49,07;8,28;"68";11,28;6;4;1;"Normal";44,8;24,59;24,59;1
"SP006";49,07;8,28;"68";11,28;6;5;1;"Normal";48,6;25;25;1
"SP006";49,07;8,28;"68";11,28;6;6;1;"Normal";46,5;24,78;24,78;1
"SP006";49,07;8,28;"68";11,28;6;7;1;"Normal";50,49;25,19;25,19;1
"SP006";49,07;8,28;"68";11,28;7;1;1;"Normal";47,69;24,91;24,91;1
"SP006";49,07;8,28;"68";11,28;7;2;1;"Normal";43,7;24,46;24,46;1
"SP006";49,07;8,28;"68";11,28;7;3;1;"Normal";42,51;24,31;24,31;1
"SP006";49,07;8,28;"68";11,28;7;4;1;"Normal";49,01;25,04;25,04;1
"SP006";49,07;8,28;"68";11,28;7;5;1;"Normal";46,72;24,81;24,81;1
"SP006";49,07;8,28;"69";11,28;1;1;1;"Normal";58,81;27,73;27,5;1
"SP006";49,07;8,28;"69";11,28;1;2;1;"Normal";55,29;27,31;27;1
"SP006";49,07;8,28;"69";11,28;1;3;1;"Normal";52,59;26,95;26,7;1
"SP006";49,07;8,28;"69";11,28;1;4;1;"Normal";55,2;27,3;27;1
"SP006";49,07;8,28;"69";11,28;1;5;1;"Normal";53,19;27,03;26,7;1
"SP006";49,07;8,28;"69";11,28;2;1;1;"Normal";53;27,01;27;1
"SP006";49,07;8,28;"69";11,28;2;2;1;"Normal";50,8;26,7;26,8;1
"SP006";49,07;8,28;"69";11,28;2;3;1;"Normal";54,29;27,18;27,1;1
"SP006";49,07;8,28;"69";11,28;2;4;1;"Normal";49,2;26,46;26,9;1
"SP006";49,07;8,28;"69";11,28;2;5;1;"Normal";49,29;26,47;26,6;1
"SP006";49,07;8,28;"69";11,28;2;6;1;"Normal";50,2;26,61;26,61;1
"SP006";49,07;8,28;"69";11,28;2;7;1;"Normal";54,29;27,18;27,18;1
"SP006";49,07;8,28;"69";11,28;3;1;1;"Dominante";60,1;27,88;28,3;1
"SP006";49,07;8,28;"69";11,28;3;2;1;"Normal";56,8;27,5;27,5;1
"SP006";49,07;8,28;"69";11,28;3;3;1;"Dominante";60,79;27,95;28,1;1
"SP006";49,07;8,28;"69";11,28;3;4;1;"Normal";57,21;27,54;27,54;1
"SP006";49,07;8,28;"69";11,28;3;5;1;"Normal";52,5;26,94;26,94;1
"SP006";49,07;8,28;"69";11,28;3;6;1;"Dominante";61,01;27,97;28,1;1
"SP006";49,07;8,28;"69";11,28;3;7;1;"Normal";57,21;27,54;27,54;1
"SP006";49,07;8,28;"69";11,28;3;8;1;"Normal";52,68;26,96;26,96;1
"SP006";49,07;8,28;"69";11,28;4;1;1;"Normal";56,39;27,45;27,45;1
"SP006";49,07;8,28;"69";11,28;4;2;1;"Normal";56,01;27,4;27,4;1
"SP006";49,07;8,28;"69";11,28;4;3;1;"Normal";49,01;26,43;26,43;1
"SP006";49,07;8,28;"69";11,28;4;4;1;"Normal";54,7;27,23;27,23;1
"SP006";49,07;8,28;"69";11,28;4;5;1;"Normal";56,8;27,5;27,5;1
"SP006";49,07;8,28;"69";11,28;4;6;1;"Dominante";59;27,75;27,9;1
"SP006";49,07;8,28;"69";11,28;4;7;1;"Normal";54,7;27,23;27,23;1
"SP006";49,07;8,28;"69";11,28;4;8;1;"Normal";55,61;27,35;27,35;1
"SP006";49,07;8,28;"69";11,28;4;9;1;"Normal";55,01;27,27;27,27;1
"SP006";49,07;8,28;"69";11,28;5;1;1;"Normal";55,89;27,38;27,38;1
"SP006";49,07;8,28;"69";11,28;5;2;1;"Normal";48,79;26,39;26,39;1
"SP006";49,07;8,28;"69";11,28;5;3;1;"Normal";56,39;27,45;27,45;1
"SP006";49,07;8,28;"69";11,28;5;4;1;"Normal";44,3;25,62;25,62;1
"SP006";49,07;8,28;"69";11,28;5;5;1;"Normal";56,99;27,52;27,52;1
"SP006";49,07;8,28;"69";11,28;5;6;1;"Normal";49,7;26,53;26,53;1
"SP006";49,07;8,28;"69";11,28;5;7;1;"Normal";54,41;27,2;27,2;1
"SP006";49,07;8,28;"69";11,28;6;1;1;"Normal";50,8;26,7;26,7;1
"SP006";49,07;8,28;"69";11,28;6;2;1;"Normal";45,71;25,88;25,88;1
"SP006";49,07;8,28;"69";11,28;6;3;1;"Normal";54,79;27,24;27,24;1
"SP006";49,07;8,28;"69";11,28;6;4;1;"Normal";50,2;26,61;26,61;1
"SP006";49,07;8,28;"69";11,28;6;5;1;"Normal";47,69;26,22;26,22;1
"SP006";49,07;8,28;"69";11,28;6;6;1;"Normal";55,51;27,34;27,34;1
"SP006";49,07;8,28;"72";11,28;1;1;1;"Normal";45,49;21,82;21,7;1
"SP006";49,07;8,28;"72";11,28;1;2;1;"Normal";49,01;22,42;22,2;1
"SP006";49,07;8,28;"72";11,28;1;3;1;"Normal";42,69;21,29;21,5;1
"SP006";49,07;8,28;"72";11,28;1;4;1;"Normal";49,29;22,46;22,4;1
"SP006";49,07;8,28;"72";11,28;1;5;1;"Normal";50,71;22,68;22,4;1
"SP006";49,07;8,28;"72";11,28;1;6;1;"Normal";49,29;22,46;22,6;1
"SP006";49,07;8,28;"72";11,28;2;1;1;"Normal";43,7;21,48;21,3;1
"SP006";49,07;8,28;"72";11,28;2;2;1;"Normal";44,7;21,67;22;1
"SP006";49,07;8,28;"72";11,28;2;3;1;"Normal";45,4;21,8;21,7;1
"SP006";49,07;8,28;"72";11,28;2;4;1;"Normal";43,51;21,45;21,3;1
"SP006";49,07;8,28;"72";11,28;2;5;1;"Normal";49,2;22,45;22,7;1
"SP006";49,07;8,28;"72";11,28;2;6;1;"Normal";50,39;22,64;22,64;1
"SP006";49,07;8,28;"72";11,28;2;7;1;"Dominante";53;23,02;23,2;1
"SP006";49,07;8,28;"72";11,28;2;8;1;"Dominante";54,19;23,18;23,3;1
"SP006";49,07;8,28;"72";11,28;3;1;1;"Normal";48,69;22,37;22,37;1
"SP006";49,07;8,28;"72";11,28;3;2;1;"Normal";49,2;22,45;22,45;1
"SP006";49,07;8,28;"72";11,28;3;3;1;"Normal";51,58;22,82;22,82;1
"SP006";49,07;8,28;"72";11,28;3;4;1;"Normal";47,19;22,12;22,12;1
"SP006";49,07;8,28;"72";11,28;3;5;1;"Normal";44,2;21,58;21,58;1
"SP006";49,07;8,28;"72";11,28;3;6;1;"Normal";41,19;20,97;20,97;1
"SP006";49,07;8,28;"72";11,28;3;7;1;"Normal";48,19;22,29;22,29;1
"SP006";49,07;8,28;"72";11,28;3;8;1;"Normal";50,01;22,58;22,58;1
"SP006";49,07;8,28;"72";11,28;3;9;1;"Normal";45,49;21,82;21,82;1
"SP006";49,07;8,28;"72";11,28;4;1;1;"Normal";45,58;21,84;21,84;1
"SP006";49,07;8,28;"72";11,28;4;2;1;"Normal";51,58;22,82;22,82;1
"SP006";49,07;8,28;"72";11,28;4;3;1;"Normal";47,19;22,12;22,12;1
"SP006";49,07;8,28;"72";11,28;4;4;1;"Normal";45,3;21,78;21,78;1
"SP006";49,07;8,28;"72";11,28;4;5;1;"Normal";44,2;21,58;21,58;1
"SP006";49,07;8,28;"72";11,28;4;6;1;"Normal";44,7;21,67;21,67;1
"SP006";49,07;8,28;"72";11,28;4;7;1;"Normal";46,81;22,05;22,05;1
"SP006";49,07;8,28;"72";11,28;4;8;1;"Normal";45,3;21,78;21,78;1
"SP006";49,07;8,28;"72";11,28;4;9;1;"Normal";45,21;21,77;21,77;1
"SP006";49,07;8,28;"72";11,28;5;1;1;"Normal";44,89;21,71;21,71;1
"SP006";49,07;8,28;"72";11,28;5;2;1;"Normal";43,29;21,4;21,4;1
"SP006";49,07;8,28;"72";11,28;5;3;1;"Dominante";52,21;22,91;23;1
"SP006";49,07;8,28;"72";11,28;5;4;1;"Normal";46,21;21,95;21,95;1
"SP006";49,07;8,28;"72";11,28;5;5;1;"Normal";44,99;21,73;21,73;1
"SP006";49,07;8,28;"72";11,28;5;6;1;"Normal";44,7;21,67;21,67;1
"SP006";49,07;8,28;"72";11,28;5;7;1;"Normal";52,31;22,92;22,92;1
"SP006";49,07;8,28;"72";11,28;5;8;1;"Normal";51,21;22,76;22,76;1
"SP006";49,07;8,28;"72";11,28;6;1;1;"Normal";49,2;22,45;22,45;1
"SP006";49,07;8,28;"72";11,28;6;2;1;"Normal";51,4;22,79;22,79;1
"SP006";49,07;8,28;"72";11,28;6;3;1;"Dominante";54,19;23,18;23;1
"SP006";49,07;8,28;"72";11,28;6;4;1;"Normal";48;22,26;22,26;1
"SP006";49,07;8,28;"72";11,28;6;5;1;"Normal";46,72;22,04;22,04;1
"SP006";49,07;8,28;"73";11,28;1;1;1;"Normal";52,9;26,22;25,6;1
"SP006";49,07;8,28;"73";11,28;1;2;1;"Normal";48,29;25,79;25,5;1
"SP006";49,07;8,28;"73";11,28;1;3;1;"Normal";56,2;26,48;26;1
"SP006";49,07;8,28;"73";11,28;1;4;1;"Normal";53;26,23;26,1;1
"SP006";49,07;8,28;"73";11,28;1;5;1;"Normal";47,19;25,68;26,2;1
"SP006";49,07;8,28;"73";11,28;2;1;1;"Normal";53;26,23;26,4;1
"SP006";49,07;8,28;"73";11,28;2;2;1;"Normal";51,99;26,14;26,2;1
"SP006";49,07;8,28;"73";11,28;2;3;1;"Normal";53,19;26,24;26,3;1
"SP006";49,07;8,28;"73";11,28;2;4;1;"Normal";53,31;26,25;26,2;1
"SP006";49,07;8,28;"73";11,28;2;5;1;"Normal";50,71;26,02;26;1
"SP006";49,07;8,28;"73";11,28;2;6;1;"Normal";53,82;26,3;26,3;1
"SP006";49,07;8,28;"73";11,28;2;7;1;"Normal";53,41;26,26;26,26;1
"SP006";49,07;8,28;"73";11,28;3;1;1;"Normal";53,31;26,25;26,25;1
"SP006";49,07;8,28;"73";11,28;3;2;1;"Normal";52,9;26,22;26,22;1
"SP006";49,07;8,28;"73";11,28;3;3;1;"Normal";49,79;25,94;25,94;1
"SP006";49,07;8,28;"73";11,28;3;4;1;"Dominante";61,29;26,84;26,7;1
"SP006";49,07;8,28;"73";11,28;3;5;1;"Normal";54,19;26,33;26,33;1
"SP006";49,07;8,28;"73";11,28;3;6;1;"Normal";48,69;25,83;25,83;1
"SP006";49,07;8,28;"73";11,28;3;7;1;"Normal";50,3;25,99;25,99;1
"SP006";49,07;8,28;"73";11,28;3;8;1;"Normal";48,79;25,84;25,84;1
"SP006";49,07;8,28;"73";11,28;3;9;1;"Normal";54,41;26,34;26,34;1
"SP006";49,07;8,28;"73";11,28;4;1;1;"Normal";50,99;26,05;26,05;1
"SP006";49,07;8,28;"73";11,28;4;2;1;"Normal";51,8;26,12;26,12;1
"SP006";49,07;8,28;"73";11,28;4;3;1;"Normal";53,19;26,24;26,24;1
"SP006";49,07;8,28;"73";11,28;4;4;1;"Normal";47;25,66;25,66;1
"SP006";49,07;8,28;"73";11,28;4;5;1;"Dominante";57,49;26,58;26,7;1
"SP006";49,07;8,28;"73";11,28;4;6;1;"Normal";49,39;25,9;25,9;1
"SP006";49,07;8,28;"73";11,28;4;7;1;"Normal";53,82;26,3;26,3;1
"SP006";49,07;8,28;"73";11,28;4;8;1;"Normal";53;26,23;26,23;1
"SP006";49,07;8,28;"73";11,28;5;1;1;"Normal";45,99;25,55;25,55;1
"SP006";49,07;8,28;"73";11,28;5;2;1;"Normal";49,39;25,9;25,9;1
"SP006";49,07;8,28;"73";11,28;5;3;1;"Normal";55,7;26,45;26,45;1
"SP006";49,07;8,28;"73";11,28;5;4;1;"Normal";47,31;25,69;25,69;1
"SP006";49,07;8,28;"73";11,28;5;5;1;"Normal";55,51;26,43;26,43;1
"SP006";49,07;8,28;"73";11,28;5;6;1;"Normal";51,71;26,12;26,12;1
"SP006";49,07;8,28;"73";11,28;5;7;1;"Normal";51,99;26,14;26,14;1
"SP006";49,07;8,28;"73";11,28;5;8;1;"Normal";56,39;26,5;26,5;1
"SP006";49,07;8,28;"73";11,28;6;1;1;"Dominante";57,99;26,62;27,2;1
"SP006";49,07;8,28;"73";11,28;6;2;1;"Dominante";58,31;26,64;26,9;1
"SP006";49,07;8,28;"73";11,28;6;3;1;"Normal";52,9;26,22;26,22;1
"SP006";49,07;8,28;"73";11,28;6;4;1;"Normal";55,39;26,42;26,42;1
"SP006";49,07;8,28;"73";11,28;6;5;1;"Normal";50,3;25,99;25,99;1
"SP006";49,07;8,28;"75";11,28;1;1;1;"Dominante";62,02;26,18;26,2;1
"SP006";49,07;8,28;"75";11,28;1;2;1;"Normal";55,39;25,92;25,6;1
"SP006";49,07;8,28;"75";11,28;2;1;1;"Normal";48;25,55;25,3;1
"SP006";49,07;8,28;"75";11,28;2;2;1;"Normal";47,19;25,5;25,7;1
"SP006";49,07;8,28;"75";11,28;2;3;1;"Normal";45,3;25,39;25,5;1
"SP006";49,07;8,28;"75";11,28;2;4;1;"Normal";48,6;25,59;25,6;1
"SP006";49,07;8,28;"75";11,28;2;5;1;"Normal";41;25,09;24,8;1
"SP006";49,07;8,28;"75";11,28;2;7;1;"Normal";56,01;25,95;25,8;1
"SP006";49,07;8,28;"75";11,28;3;1;1;"Normal";44,48;25,33;25,7;1
"SP006";49,07;8,28;"75";11,28;3;2;1;"Dominante";61,2;26,15;26,2;1
"SP006";49,07;8,28;"75";11,28;3;3;1;"Normal";52,9;25,81;26;1
"SP006";49,07;8,28;"75";11,28;3;4;1;"Normal";48,51;25,58;25,5;1
"SP006";49,07;8,28;"75";11,28;3;5;1;"Normal";52,31;25,78;25,78;1
"SP006";49,07;8,28;"75";11,28;3;6;1;"Normal";54;25,86;25,86;1
"SP006";49,07;8,28;"75";11,28;3;7;1;"Normal";52,21;25,77;25,77;1
"SP006";49,07;8,28;"75";11,28;3;8;1;"Normal";48,51;25,58;25,58;1
"SP006";49,07;8,28;"75";11,28;3;9;1;"Normal";48,91;25,6;25,6;1
"SP006";49,07;8,28;"75";11,28;4;1;1;"Normal";53,6;25,84;25,84;1
"SP006";49,07;8,28;"75";11,28;4;2;1;"Normal";54,19;25,87;25,87;1
"SP006";49,07;8,28;"75";11,28;4;3;1;"Normal";54,29;25,87;25,87;1
"SP006";49,07;8,28;"75";11,28;4;4;1;"Normal";55,7;25,94;25,94;1
"SP006";49,07;8,28;"75";11,28;4;5;1;"Normal";47,91;25,55;25,55;1
"SP006";49,07;8,28;"75";11,28;4;6;1;"Dominante";61,01;26,15;26,1;1
"SP006";49,07;8,28;"75";11,28;4;7;1;"Normal";48,69;25,59;25,59;1
"SP006";49,07;8,28;"75";11,28;4;8;1;"Normal";51,71;25,75;25,75;1
"SP006";49,07;8,28;"75";11,28;5;1;1;"Normal";52,21;25,77;25,77;1
"SP006";49,07;8,28;"75";11,28;5;2;1;"Normal";49,61;25,64;25,64;1
"SP006";49,07;8,28;"75";11,28;5;3;1;"Normal";53,09;25,82;25,82;1
"SP006";49,07;8,28;"75";11,28;5;4;1;"Normal";50,49;25,69;25,69;1
"SP006";49,07;8,28;"75";11,28;5;5;1;"Normal";54,7;25,89;25,89;1
"SP006";49,07;8,28;"75";11,28;5;6;1;"Normal";52,68;25,8;25,8;1
"SP006";49,07;8,28;"75";11,28;5;7;1;"Normal";56,61;25,97;25,97;1
"SP006";49,07;8,28;"75";11,28;5;8;1;"Normal";50,2;25,67;25,67;1
"SP006";49,07;8,28;"75";11,28;5;9;1;"Normal";56,49;25,97;25,97;1
"SP006";49,07;8,28;"75";11,28;6;1;1;"Normal";48;25,55;25,55;1
"SP006";49,07;8,28;"75";11,28;6;2;1;"Normal";47,09;25,5;25,5;1
"SP006";49,07;8,28;"75";11,28;6;3;1;"Normal";53;25,81;25,81;1
"SP006";49,07;8,28;"75";11,28;6;4;1;"Normal";37,6;24,8;24,8;1
"SP006";49,07;8,28;"75";11,28;6;5;1;"Normal";52,21;25,77;25,77;1
"SP006";49,07;8,28;"75";11,28;6;6;1;"Normal";51,49;25,74;25,74;1
"SP006";49,07;8,28;"75";11,28;6;7;1;"Normal";50,01;25,66;25,66;1
"SP006";49,07;8,28;"75";11,28;7;1;1;"Normal";51,3;25,73;25,73;1
"SP006";49,07;8,28;"75";11,28;7;2;1;"Normal";54,19;25,87;25,87;1
"SP006";49,07;8,28;"75";11,28;7;3;1;"Dominante";57,21;26;26,2;1
"SP006";49,07;8,28;"76";11,28;1;1;1;"Normal";41;21,34;21,6;1
"SP006";49,07;8,28;"76";11,28;1;2;1;"Normal";40,81;21,3;21,4;1
"SP006";49,07;8,28;"76";11,28;1;3;1;"Normal";32,89;19,75;19,6;1
"SP006";49,07;8,28;"76";11,28;1;4;1;"Normal";43,51;21,72;22;1
"SP006";49,07;8,28;"76";11,28;2;1;1;"Normal";50,01;22,57;22,3;1
"SP006";49,07;8,28;"76";11,28;2;2;1;"Normal";49,01;22,45;21,1;1
"SP006";49,07;8,28;"76";11,28;2;3;1;"Normal";49,61;22,53;22,8;1
"SP006";49,07;8,28;"76";11,28;2;4;1;"Normal";47,31;22,24;22,1;1
"SP006";49,07;8,28;"76";11,28;2;5;1;"Normal";50,3;22,61;22,6;1
"SP006";49,07;8,28;"76";11,28;2;6;1;"Normal";48,19;22,36;22,7;1
"SP006";49,07;8,28;"76";11,28;2;7;1;"Dominante";51,58;22,75;23,5;1
"SP006";49,07;8,28;"76";11,28;3;1;1;"Normal";44,01;21,8;21,8;1
"SP006";49,07;8,28;"76";11,28;3;2;1;"Normal";44,99;21,94;21,94;1
"SP006";49,07;8,28;"76";11,28;3;3;1;"Normal";43,7;21,75;21,75;1
"SP006";49,07;8,28;"76";11,28;3;4;1;"Normal";40,5;21,25;21,25;1
"SP006";49,07;8,28;"76";11,28;3;5;1;"Normal";41,19;21,37;21,37;1
"SP006";49,07;8,28;"76";11,28;3;6;1;"Normal";44,61;21,88;21,88;1
"SP006";49,07;8,28;"76";11,28;3;7;1;"Normal";45,99;22,07;22,07;1
"SP006";49,07;8,28;"76";11,28;3;9;1;"Normal";42,6;21,59;21,59;1
"SP006";49,07;8,28;"76";11,28;4;1;1;"Normal";42,51;21,57;21,57;1
"SP006";49,07;8,28;"76";11,28;4;2;1;"Normal";46,5;22,14;22,14;1
"SP006";49,07;8,28;"76";11,28;4;4;1;"Normal";43,29;21,69;21,69;1
"SP006";49,07;8,28;"76";11,28;4;5;1;"Normal";38,2;20,85;20,85;1
"SP006";49,07;8,28;"76";11,28;4;6;1;"Normal";38,7;20,94;20,94;1
"SP006";49,07;8,28;"76";11,28;4;7;1;"Normal";47,5;22,27;22,27;1
"SP006";49,07;8,28;"76";11,28;4;8;1;"Normal";45,49;22;22;1
"SP006";49,07;8,28;"76";11,28;4;9;1;"Normal";39,3;21,05;21,05;1
"SP006";49,07;8,28;"76";11,28;5;1;1;"Normal";50,49;22,63;22,63;1
"SP006";49,07;8,28;"76";11,28;5;2;1;"Normal";33,71;19,94;19,94;1
"SP006";49,07;8,28;"76";11,28;5;3;1;"Dominante";57,99;23,38;23,4;1
"SP006";49,07;8,28;"76";11,28;5;4;1;"Dominante";51,4;22,73;23,1;1
"SP006";49,07;8,28;"76";11,28;5;5;1;"Normal";32,01;19,54;19,54;1
"SP006";49,07;8,28;"76";11,28;5;6;1;"Dominante";52,9;22,89;22,5;1
"SP006";49,07;8,28;"76";11,28;5;7;1;"Normal";45,99;22,07;22,07;1
"SP006";49,07;8,28;"76";11,28;5;8;1;"Normal";49,01;22,45;22,45;1
"SP006";49,07;8,28;"76";11,28;6;1;1;"Normal";37,01;20,63;20,63;1
"SP006";49,07;8,28;"76";11,28;6;2;1;"Normal";40,9;21,32;21,32;1
"SP006";49,07;8,28;"76";11,28;6;3;1;"Normal";43,2;21,68;21,68;1
"SP006";49,07;8,28;"76";11,28;6;4;1;"Normal";39,71;21,12;21,12;1
"SP006";49,07;8,28;"76";11,28;6;5;1;"Normal";44,99;21,94;21,94;1
"SP006";49,07;8,28;"76";11,28;6;6;1;"Normal";41,19;21,37;21,37;1
"SP006";49,07;8,28;"76";11,28;7;1;1;"Normal";47,69;22,29;22,29;1
"SP006";49,07;8,28;"77";11,28;1;1;1;"Normal";57,99;27,28;27;1
"SP006";49,07;8,28;"77";11,28;1;2;1;"Normal";58,5;27,34;27,5;1
"SP006";49,07;8,28;"77";11,28;1;3;1;"Normal";50,3;26,15;26,8;1
"SP006";49,07;8,28;"77";11,28;2;1;1;"Normal";56,71;27,11;27;1
"SP006";49,07;8,28;"77";11,28;2;2;1;"Normal";51,71;26,38;26,6;1
"SP006";49,07;8,28;"77";11,28;2;3;1;"Normal";57,21;27,17;27,1;1
"SP006";49,07;8,28;"77";11,28;2;4;1;"Normal";53,09;26,59;26,6;1
"SP006";49,07;8,28;"77";11,28;2;5;1;"Normal";48,41;25,82;25,2;1
"SP006";49,07;8,28;"77";11,28;2;6;1;"Normal";54;26,72;27,5;1
"SP006";49,07;8,28;"77";11,28;2;7;1;"Dominante";63,99;27,99;28,5;1
"SP006";49,07;8,28;"77";11,28;3;1;1;"Dominante";58,9;27,39;27,5;1
"SP006";49,07;8,28;"77";11,28;3;2;1;"Dominante";61,51;27,71;27,2;1
"SP006";49,07;8,28;"77";11,28;3;3;1;"Normal";53,69;26,68;26,5;1
"SP006";49,07;8,28;"77";11,28;3;4;1;"Dominante";59,69;27,49;27,1;1
"SP006";49,07;8,28;"77";11,28;3;5;1;"Normal";54;26,72;26,7;1
"SP006";49,07;8,28;"77";11,28;3;6;1;"Normal";51,3;26,31;26,1;1
"SP006";49,07;8,28;"77";11,28;3;7;1;"Normal";48,29;25,8;25,8;1
"SP006";49,07;8,28;"77";11,28;3;8;1;"Normal";56,71;27,11;27,11;1
"SP006";49,07;8,28;"77";11,28;4;1;1;"Normal";52,31;26,47;26,47;1
"SP006";49,07;8,28;"77";11,28;4;2;1;"Normal";53,31;26,62;26,62;1
"SP006";49,07;8,28;"77";11,28;4;3;1;"Normal";53,5;26,65;26,65;1
"SP006";49,07;8,28;"77";11,28;4;4;1;"Normal";54,79;26,84;26,84;1
"SP006";49,07;8,28;"77";11,28;4;5;1;"Normal";54,19;26,75;26,75;1
"SP006";49,07;8,28;"77";11,28;4;6;1;"Normal";53,19;26,6;26,6;1
"SP006";49,07;8,28;"77";11,28;4;7;1;"Normal";54,79;26,84;26,84;1
"SP006";49,07;8,28;"77";11,28;4;8;1;"Normal";50,89;26,24;26,24;1
"SP006";49,07;8,28;"77";11,28;5;1;1;"Normal";51,71;26,38;26,38;1
"SP006";49,07;8,28;"77";11,28;5;2;1;"Normal";51,8;26,39;26,39;1
"SP006";49,07;8,28;"77";11,28;5;3;1;"Normal";57,81;27,25;27,25;1
"SP006";49,07;8,28;"77";11,28;5;5;1;"Normal";57,3;27,19;27,19;1
"SP006";49,07;8,28;"77";11,28;5;6;1;"Normal";56,71;27,11;27,11;1
"SP006";49,07;8,28;"77";11,28;5;7;1;"Normal";50,3;26,15;26,15;1
"SP006";49,07;8,28;"77";11,28;5;8;1;"Normal";45,3;25,24;25,24;1
"SP006";49,07;8,28;"77";11,28;6;1;1;"Normal";51,99;26,42;26,42;1
"SP006";49,07;8,28;"77";11,28;6;2;1;"Normal";42,51;24,66;24,66;1
"SP006";49,07;8,28;"77";11,28;6;3;1;"Normal";46,21;25,42;25,42;1
"SP006";49,07;8,28;"77";11,28;6;4;1;"Normal";53;26,57;26,57;1
"SP006";49,07;8,28;"77";11,28;6;5;1;"Normal";53,19;26,6;26,6;1
"SP006";49,07;8,28;"77";11,28;6;6;1;"Normal";50,01;26,1;26,1;1
"SP006";49,07;8,28;"77";11,28;6;7;1;"Normal";50,2;26,13;26,13;1
"SP006";49,07;8,28;"78";11,28;1;1;1;"Normal";53;26,78;27;1
"SP006";49,07;8,28;"78";11,28;1;2;1;"Normal";54,51;26,96;27,2;1
"SP006";49,07;8,28;"78";11,28;1;3;1;"Normal";56,01;27,14;27,5;1
"SP006";49,07;8,28;"78";11,28;1;4;1;"Dominante";60,51;27,61;27,8;1
"SP006";49,07;8,28;"78";11,28;2;1;1;"Normal";54,51;26,96;26,9;1
"SP006";49,07;8,28;"78";11,28;2;2;1;"Normal";45,8;25,76;25,5;1
"SP006";49,07;8,28;"78";11,28;2;3;1;"Dominante";60;27,56;27,2;1
"SP006";49,07;8,28;"78";11,28;2;4;1;"Normal";56,61;27,2;27;1
"SP006";49,07;8,28;"78";11,28;2;5;1;"Normal";47,19;25,98;26;1
"SP006";49,07;8,28;"78";11,28;2;6;1;"Normal";51,49;26,59;26,2;1
"SP006";49,07;8,28;"78";11,28;2;7;1;"Normal";51,99;26,65;26,3;1
"SP006";49,07;8,28;"78";11,28;3;1;1;"Normal";46,21;25,83;26,3;1
"SP006";49,07;8,28;"78";11,28;3;2;1;"Normal";49,2;26,28;26,28;1
"SP006";49,07;8,28;"78";11,28;3;3;1;"Normal";56,61;27,2;27,2;1
"SP006";49,07;8,28;"78";11,28;3;4;1;"Normal";53,6;26,85;26,85;1
"SP006";49,07;8,28;"78";11,28;3;6;1;"Normal";57,49;27,3;27,3;1
"SP006";49,07;8,28;"78";11,28;3;7;1;"Dominante";60;27,56;27,6;1
"SP006";49,07;8,28;"78";11,28;3;8;1;"Normal";53;26,78;26,78;1
